,time,latitude,longitude,,water_depth,,
$SDODC,4:41:31,S32.43.2251,W168.55.8157,A,5400.9,M,A
$SDODC,4:41:51,S32.43.1812,W168.55.7589,A,5453.1,M,A
$SDODC,4:42:11,S32.43.1376,W168.55.7025,A,5454.8,M,A
$SDODC,4:42:31,S32.43.0938,W168.55.6464,A,5453.4,M,A
$SDODC,4:42:51,S32.43.0501,W168.55.5902,A,5453.5,M,A
$SDODC,4:43:11,S32.43.0071,W168.55.5327,A,5453.3,M,A
$SDODC,4:43:31,S32.42.9638,W168.55.4749,A,5455,M,A
$SDODC,4:43:51,S32.42.9213,W168.55.4174,A,5453.5,M,A
$SDODC,4:44:11,S32.42.8793,W168.55.3598,A,5447.9,M,A
$SDODC,4:44:31,S32.42.8379,W168.55.3020,A,5446.7,M,A
$SDODC,4:44:51,S32.42.7970,W168.55.2434,A,5446.2,M,A
$SDODC,4:45:11,S32.42.7563,W168.55.1847,A,5442.4,M,A
$SDODC,4:45:31,S32.42.7148,W168.55.1265,A,5442.9,M,A
$SDODC,4:45:51,S32.42.6718,W168.55.0696,A,5442.3,M,A
$SDODC,4:46:11,S32.42.6281,W168.55.0137,A,5440.3,M,A
$SDODC,4:46:31,S32.42.5838,W168.54.9585,A,5440.8,M,A
$SDODC,4:46:51,S32.42.5391,W168.54.9033,A,5441.9,M,A
$SDODC,4:47:11,S32.42.4952,W168.54.8470,A,5442,M,A
$SDODC,4:47:31,S32.42.4521,W168.54.7893,A,5441.6,M,A
$SDODC,4:47:51,S32.42.4100,W168.54.7307,A,5441.1,M,A
$SDODC,4:48:11,S32.42.3681,W168.54.6720,A,5439.7,M,A
$SDODC,4:48:31,S32.42.3263,W168.54.6143,A,5440.4,M,A
$SDODC,4:48:51,S32.42.2838,W168.54.5576,A,5441.1,M,A
$SDODC,4:49:11,S32.42.2408,W168.54.5007,A,5440.8,M,A
$SDODC,4:49:31,S32.42.1974,W168.54.4439,A,5442.8,M,A
$SDODC,4:49:51,S32.42.1542,W168.54.3872,A,5443.9,M,A
$SDODC,4:50:11,S32.42.1115,W168.54.3307,A,5442.6,M,A
$SDODC,4:50:31,S32.42.0690,W168.54.2744,A,5444.7,M,A
$SDODC,4:50:51,S32.42.0271,W168.54.2179,A,5443.9,M,A
$SDODC,4:51:11,S32.41.9855,W168.54.1609,A,5442.7,M,A
$SDODC,4:51:31,S32.41.9438,W168.54.1034,A,5448,M,A
$SDODC,4:51:51,S32.41.9014,W168.54.0465,A,5448.3,M,A
$SDODC,4:52:11,S32.41.8584,W168.53.9907,A,5450.1,M,A
$SDODC,4:52:31,S32.41.8154,W168.53.9345,A,5448.4,M,A
$SDODC,4:52:51,S32.41.7727,W168.53.8785,A,5454.8,M,A
$SDODC,4:53:11,S32.41.7301,W168.53.8223,A,5452.7,M,A
$SDODC,4:53:31,S32.41.6871,W168.53.7666,A,5454.4,M,A
$SDODC,4:53:51,S32.41.6441,W168.53.7107,A,5454.4,M,A
$SDODC,4:54:11,S32.41.6011,W168.53.6543,A,5436.7,M,A
$SDODC,4:54:31,S32.41.5588,W168.53.5971,A,5433,M,A
$SDODC,4:54:51,S32.41.5160,W168.53.5401,A,5432.3,M,A
$SDODC,4:55:11,S32.41.4728,W168.53.4832,A,5435.3,M,A
$SDODC,4:55:31,S32.41.4296,W168.53.4264,A,5435.2,M,A
$SDODC,4:55:51,S32.41.3864,W168.53.3693,A,5435.1,M,A
$SDODC,4:56:11,S32.41.3432,W168.53.3114,A,5435.1,M,A
$SDODC,4:56:31,S32.41.3002,W168.53.2532,A,5435.1,M,A
$SDODC,4:56:51,S32.41.2567,W168.53.1961,A,5337.6,M,A
$SDODC,4:57:11,S32.41.2132,W168.53.1392,A,5331.8,M,A
$SDODC,4:57:31,S32.41.1695,W168.53.0824,A,5324.7,M,A
$SDODC,4:57:51,S32.41.1254,W168.53.0262,A,5323.1,M,A
$SDODC,4:58:11,S32.41.0811,W168.52.9697,A,5323,M,A
$SDODC,4:58:31,S32.41.0374,W168.52.9122,A,5330.2,M,A
$SDODC,4:58:51,S32.40.9933,W168.52.8546,A,5325.7,M,A
$SDODC,4:59:11,S32.40.9492,W168.52.7973,A,5328.2,M,A
$SDODC,4:59:31,S32.40.9055,W168.52.7394,A,5332,M,A
$SDODC,4:59:51,S32.40.8618,W168.52.6804,A,5349.7,M,A
$SDODC,5:00:11,S32.40.8181,W168.52.6220,A,5342.3,M,A
$SDODC,5:00:31,S32.40.7744,W168.52.5639,A,5348.4,M,A
$SDODC,5:00:51,S32.40.7304,W168.52.5063,A,5355.3,M,A
$SDODC,5:01:11,S32.40.6860,W168.52.4486,A,5357.4,M,A
$SDODC,5:01:31,S32.40.6419,W168.52.3904,A,5363.7,M,A
$SDODC,5:01:51,S32.40.5985,W168.52.3327,A,5348.3,M,A
$SDODC,5:02:11,S32.40.5550,W168.52.2756,A,5372.4,M,A
$SDODC,5:02:31,S32.40.5117,W168.52.2187,A,5372.4,M,A
$SDODC,5:02:51,S32.40.4675,W168.52.1628,A,5383,M,A
$SDODC,5:03:11,S32.40.4233,W168.52.1063,A,5396,M,A
$SDODC,5:03:31,S32.40.3790,W168.52.0492,A,5397.7,M,A
$SDODC,5:03:51,S32.40.3347,W168.51.9919,A,5400.5,M,A
$SDODC,5:04:11,S32.40.2904,W168.51.9343,A,5399.1,M,A
$SDODC,5:04:31,S32.40.2459,W168.51.8766,A,5399,M,A
$SDODC,5:04:51,S32.40.2013,W168.51.8198,A,5400.8,M,A
$SDODC,5:05:11,S32.40.1565,W168.51.7638,A,5395.4,M,A
$SDODC,5:05:31,S32.40.1117,W168.51.7077,A,5403.9,M,A
$SDODC,5:05:51,S32.40.0679,W168.51.6512,A,5405.5,M,A
$SDODC,5:06:11,S32.40.0254,W168.51.5935,A,5410.5,M,A
$SDODC,5:06:31,S32.39.9837,W168.51.5347,A,5413.5,M,A
$SDODC,5:06:51,S32.39.9422,W168.51.4754,A,5417.8,M,A
$SDODC,5:07:11,S32.39.9005,W168.51.4162,A,5409,M,A
$SDODC,5:07:31,S32.39.8582,W168.51.3573,A,5422,M,A
$SDODC,5:07:51,S32.39.8154,W168.51.2991,A,5420.6,M,A
$SDODC,5:08:11,S32.39.7724,W168.51.2411,A,5417,M,A
$SDODC,5:08:31,S32.39.7292,W168.51.1836,A,5415.1,M,A
$SDODC,5:08:51,S32.39.6862,W168.51.1256,A,5419.7,M,A
$SDODC,5:09:11,S32.39.6439,W168.51.0672,A,5414.5,M,A
$SDODC,5:09:31,S32.39.6020,W168.51.0085,A,5414.5,M,A
$SDODC,5:09:51,S32.39.5607,W168.50.9489,A,5419.1,M,A
$SDODC,5:10:11,S32.39.5191,W168.50.8895,A,5419.8,M,A
$SDODC,5:10:31,S32.39.4770,W168.50.8307,A,5426.1,M,A
$SDODC,5:10:51,S32.39.4341,W168.50.7726,A,5428.7,M,A
$SDODC,5:11:11,S32.39.3909,W168.50.7150,A,5432.8,M,A
$SDODC,5:11:31,S32.39.3476,W168.50.6565,A,5436.4,M,A
$SDODC,5:11:51,S32.39.3051,W168.50.5978,A,5438.5,M,A
$SDODC,5:12:11,S32.39.2633,W168.50.5400,A,5439.9,M,A
$SDODC,5:12:31,S32.39.2215,W168.50.4815,A,5443.8,M,A
$SDODC,5:12:51,S32.39.1796,W168.50.4225,A,5443.2,M,A
$SDODC,5:13:11,S32.39.1375,W168.50.3631,A,5446.7,M,A
$SDODC,5:13:31,S32.39.0949,W168.50.3040,A,5448.5,M,A
$SDODC,5:13:51,S32.39.0519,W168.50.2454,A,5449.9,M,A
$SDODC,5:14:11,S32.39.0098,W168.50.1865,A,5454,M,A
$SDODC,5:14:31,S32.38.9681,W168.50.1276,A,5454.7,M,A
$SDODC,5:14:51,S32.38.9260,W168.50.0693,A,5456.9,M,A
$SDODC,5:15:11,S32.38.8843,W168.50.0113,A,5458.6,M,A
$SDODC,5:15:31,S32.38.8418,W168.49.9544,A,5461.1,M,A
$SDODC,5:15:51,S32.38.7991,W168.49.8976,A,5460.3,M,A
$SDODC,5:16:11,S32.38.7563,W168.49.8401,A,5459.5,M,A
$SDODC,5:16:31,S32.38.7141,W168.49.7815,A,5457,M,A
$SDODC,5:16:51,S32.38.6720,W168.49.7225,A,5457.2,M,A
$SDODC,5:17:11,S32.38.6300,W168.49.6628,A,5457.3,M,A
$SDODC,5:17:31,S32.38.5876,W168.49.6032,A,5457.4,M,A
$SDODC,5:17:51,S32.38.5446,W168.49.5445,A,5454.3,M,A
$SDODC,5:18:11,S32.38.5013,W168.49.4863,A,5451,M,A
$SDODC,5:18:31,S32.38.4578,W168.49.4283,A,5453.1,M,A
$SDODC,5:18:51,S32.38.4147,W168.49.3700,A,5455.1,M,A
$SDODC,5:19:11,S32.38.3722,W168.49.3110,A,5447.6,M,A
$SDODC,5:19:31,S32.38.3297,W168.49.2521,A,5444.7,M,A
$SDODC,5:19:51,S32.38.2878,W168.49.1928,A,5447.1,M,A
$SDODC,5:20:11,S32.38.2461,W168.49.1336,A,5447,M,A
$SDODC,5:20:31,S32.38.2048,W168.49.0737,A,5447,M,A
$SDODC,5:20:51,S32.38.1639,W168.49.0137,A,5447,M,A
$SDODC,5:21:11,S32.38.1230,W168.48.9536,A,5447,M,A
$SDODC,5:21:31,S32.38.0822,W168.48.8937,A,5447,M,A
$SDODC,5:21:51,S32.38.0417,W168.48.8338,A,5417.1,M,A
$SDODC,5:22:11,S32.38.0009,W168.48.7736,A,5417.1,M,A
$SDODC,5:22:31,S32.37.9601,W168.48.7125,A,5410.4,M,A
$SDODC,5:22:51,S32.37.9189,W168.48.6514,A,5407.5,M,A
$SDODC,5:23:11,S32.37.8778,W168.48.5903,A,5411.1,M,A
$SDODC,5:23:31,S32.37.8359,W168.48.5303,A,5409.9,M,A
$SDODC,5:23:51,S32.37.7938,W168.48.4704,A,5404.2,M,A
$SDODC,5:24:11,S32.37.7512,W168.48.4109,A,5408.9,M,A
$SDODC,5:24:31,S32.37.7082,W168.48.3521,A,5408.9,M,A
$SDODC,5:24:51,S32.37.6662,W168.48.2937,A,5408.8,M,A
$SDODC,5:25:11,S32.37.6239,W168.48.2358,A,5408.8,M,A
$SDODC,5:25:31,S32.37.5817,W168.48.1783,A,5408.7,M,A
$SDODC,5:25:51,S32.37.5396,W168.48.1211,A,5374.8,M,A
$SDODC,5:26:11,S32.37.4980,W168.48.0628,A,5371.6,M,A
$SDODC,5:26:31,S32.37.4569,W168.48.0035,A,5356.1,M,A
$SDODC,5:26:51,S32.37.4165,W168.47.9433,A,5370.9,M,A
$SDODC,5:27:11,S32.37.3763,W168.47.8827,A,5370.6,M,A
$SDODC,5:27:31,S32.37.3358,W168.47.8220,A,5370.5,M,A
$SDODC,5:27:51,S32.37.2943,W168.47.7619,A,5311.5,M,A
$SDODC,5:28:11,S32.37.2522,W168.47.7023,A,5306.3,M,A
$SDODC,5:28:31,S32.37.2098,W168.47.6426,A,5280.1,M,A
$SDODC,5:28:51,S32.37.1671,W168.47.5824,A,5292.3,M,A
$SDODC,5:29:11,S32.37.1244,W168.47.5218,A,5266.2,M,A
$SDODC,5:29:31,S32.37.0827,W168.47.4608,A,5258.3,M,A
$SDODC,5:29:51,S32.37.0418,W168.47.3994,A,5257.6,M,A
$SDODC,5:30:11,S32.37.0013,W168.47.3379,A,5249.5,M,A
$SDODC,5:30:31,S32.36.9614,W168.47.2761,A,5258.8,M,A
$SDODC,5:30:51,S32.36.9207,W168.47.2150,A,5244.7,M,A
$SDODC,5:31:11,S32.36.8798,W168.47.1538,A,5244.1,M,A
$SDODC,5:31:31,S32.36.8378,W168.47.0932,A,5241.2,M,A
$SDODC,5:31:51,S32.36.7951,W168.47.0335,A,5240.7,M,A
$SDODC,5:32:11,S32.36.7525,W168.46.9735,A,5238.7,M,A
$SDODC,5:32:31,S32.36.7100,W168.46.9128,A,5235.3,M,A
$SDODC,5:32:51,S32.36.6679,W168.46.8518,A,5245.2,M,A
$SDODC,5:33:11,S32.36.6252,W168.46.7910,A,5229.6,M,A
$SDODC,5:33:31,S32.36.5827,W168.46.7298,A,5227.1,M,A
$SDODC,5:33:51,S32.36.5401,W168.46.6685,A,5227.8,M,A
$SDODC,5:34:11,S32.36.4978,W168.46.6073,A,5227.3,M,A
$SDODC,5:34:31,S32.36.4559,W168.46.5463,A,5227.2,M,A
$SDODC,5:34:51,S32.36.4142,W168.46.4855,A,5226.4,M,A
$SDODC,5:35:11,S32.36.3731,W168.46.4244,A,5226,M,A
$SDODC,5:35:31,S32.36.3317,W168.46.3632,A,5227.3,M,A
$SDODC,5:35:51,S32.36.2908,W168.46.3022,A,5226.4,M,A
$SDODC,5:36:11,S32.36.2495,W168.46.2405,A,5228.1,M,A
$SDODC,5:36:31,S32.36.2075,W168.46.1790,A,5230,M,A
$SDODC,5:36:51,S32.36.1650,W168.46.1182,A,5230.5,M,A
$SDODC,5:37:11,S32.36.1221,W168.46.0577,A,5229.1,M,A
$SDODC,5:37:31,S32.36.0793,W168.45.9965,A,5228,M,A
$SDODC,5:37:51,S32.36.0367,W168.45.9351,A,5224.5,M,A
$SDODC,5:38:11,S32.35.9946,W168.45.8740,A,5223.6,M,A
$SDODC,5:38:31,S32.35.9529,W168.45.8130,A,5223.2,M,A
$SDODC,5:38:51,S32.35.9114,W168.45.7514,A,5226.2,M,A
$SDODC,5:39:11,S32.35.8705,W168.45.6892,A,5222.7,M,A
$SDODC,5:39:31,S32.35.8295,W168.45.6271,A,5223.2,M,A
$SDODC,5:39:51,S32.35.7886,W168.45.5644,A,5224.5,M,A
$SDODC,5:40:11,S32.35.7479,W168.45.5020,A,5224.3,M,A
$SDODC,5:40:31,S32.35.7065,W168.45.4399,A,5225.3,M,A
$SDODC,5:40:51,S32.35.6649,W168.45.3778,A,5223.1,M,A
$SDODC,5:41:11,S32.35.6232,W168.45.3164,A,5223.8,M,A
$SDODC,5:41:31,S32.35.5813,W168.45.2550,A,5223.7,M,A
$SDODC,5:41:51,S32.35.5387,W168.45.1943,A,5223.3,M,A
$SDODC,5:42:11,S32.35.4960,W168.45.1338,A,5225.5,M,A
$SDODC,5:42:31,S32.35.4541,W168.45.0735,A,5227.4,M,A
$SDODC,5:42:51,S32.35.4129,W168.45.0126,A,5229.4,M,A
$SDODC,5:43:11,S32.35.3723,W168.44.9511,A,5234.1,M,A
$SDODC,5:43:31,S32.35.3321,W168.44.8893,A,5238.3,M,A
$SDODC,5:43:51,S32.35.2919,W168.44.8274,A,5243.7,M,A
$SDODC,5:44:11,S32.35.2508,W168.44.7658,A,5232.2,M,A
$SDODC,5:44:31,S32.35.2091,W168.44.7052,A,5254,M,A
$SDODC,5:44:51,S32.35.1673,W168.44.6454,A,5254,M,A
$SDODC,5:45:11,S32.35.1258,W168.44.5854,A,5264.9,M,A
$SDODC,5:45:31,S32.35.0848,W168.44.5251,A,5271.3,M,A
$SDODC,5:45:51,S32.35.0445,W168.44.4638,A,5266,M,A
$SDODC,5:46:11,S32.35.0046,W168.44.4022,A,5288.1,M,A
$SDODC,5:46:31,S32.34.9653,W168.44.3404,A,5297.3,M,A
$SDODC,5:46:51,S32.34.9257,W168.44.2781,A,5306.9,M,A
$SDODC,5:47:11,S32.34.8855,W168.44.2158,A,5311.1,M,A
$SDODC,5:47:31,S32.34.8450,W168.44.1540,A,5313.9,M,A
$SDODC,5:47:51,S32.34.8034,W168.44.0930,A,5315.7,M,A
$SDODC,5:48:11,S32.34.7620,W168.44.0325,A,5312.2,M,A
$SDODC,5:48:31,S32.34.7207,W168.43.9735,A,5305.6,M,A
$SDODC,5:48:51,S32.34.6802,W168.43.9146,A,5307.8,M,A
$SDODC,5:49:11,S32.34.6408,W168.43.8548,A,5302,M,A
$SDODC,5:49:31,S32.34.6019,W168.43.7938,A,5299.1,M,A
$SDODC,5:49:51,S32.34.5634,W168.43.7321,A,5293.2,M,A
$SDODC,5:50:11,S32.34.5237,W168.43.6708,A,5288.7,M,A
$SDODC,5:50:31,S32.34.4832,W168.43.6098,A,5285.4,M,A
$SDODC,5:50:51,S32.34.4412,W168.43.5498,A,5283.6,M,A
$SDODC,5:51:11,S32.34.3993,W168.43.4895,A,5281.7,M,A
$SDODC,5:51:31,S32.34.3572,W168.43.4293,A,5279.8,M,A
$SDODC,5:51:51,S32.34.3152,W168.43.3690,A,5280.9,M,A
$SDODC,5:52:11,S32.34.2737,W168.43.3080,A,5286.9,M,A
$SDODC,5:52:31,S32.34.2326,W168.43.2466,A,5282.6,M,A
$SDODC,5:52:51,S32.34.1917,W168.43.1850,A,5283.9,M,A
$SDODC,5:53:11,S32.34.1500,W168.43.1239,A,5285.8,M,A
$SDODC,5:53:31,S32.34.1084,W168.43.0631,A,5285.3,M,A
$SDODC,5:53:51,S32.34.0664,W168.43.0025,A,5288.3,M,A
$SDODC,5:54:11,S32.34.0247,W168.42.9421,A,5289.6,M,A
$SDODC,5:54:31,S32.33.9830,W168.42.8822,A,5289.6,M,A
$SDODC,5:54:51,S32.33.9409,W168.42.8221,A,5289,M,A
$SDODC,5:55:11,S32.33.8993,W168.42.7619,A,5288.3,M,A
$SDODC,5:55:31,S32.33.8582,W168.42.7009,A,5287.4,M,A
$SDODC,5:55:51,S32.33.8176,W168.42.6393,A,5276.7,M,A
$SDODC,5:56:11,S32.33.7778,W168.42.5771,A,5276.7,M,A
$SDODC,5:56:31,S32.33.7380,W168.42.5150,A,5265.2,M,A
$SDODC,5:56:51,S32.33.6975,W168.42.4536,A,5265.2,M,A
$SDODC,5:57:11,S32.33.6563,W168.42.3935,A,5257,M,A
$SDODC,5:57:31,S32.33.6138,W168.42.3342,A,5253.4,M,A
$SDODC,5:57:51,S32.33.5707,W168.42.2748,A,5251.4,M,A
$SDODC,5:58:11,S32.33.5281,W168.42.2144,A,5251,M,A
$SDODC,5:58:31,S32.33.4863,W168.42.1535,A,5251.2,M,A
$SDODC,5:58:51,S32.33.4453,W168.42.0919,A,5250.9,M,A
$SDODC,5:59:11,S32.33.4042,W168.42.0306,A,5253.2,M,A
$SDODC,5:59:31,S32.33.3628,W168.41.9695,A,5251,M,A
$SDODC,5:59:51,S32.33.3219,W168.41.9090,A,5248.6,M,A
$SDODC,6:00:11,S32.33.2802,W168.41.8493,A,5247,M,A
$SDODC,6:00:31,S32.33.2385,W168.41.7898,A,5244,M,A
$SDODC,6:00:51,S32.33.1963,W168.41.7312,A,5244.9,M,A
$SDODC,6:01:11,S32.33.1545,W168.41.6722,A,5244.3,M,A
$SDODC,6:01:31,S32.33.1126,W168.41.6128,A,5244.7,M,A
$SDODC,6:01:51,S32.33.0712,W168.41.5523,A,5245.8,M,A
$SDODC,6:02:11,S32.33.0303,W168.41.4910,A,5247,M,A
$SDODC,6:02:31,S32.32.9891,W168.41.4298,A,5247.3,M,A
$SDODC,6:02:51,S32.32.9476,W168.41.3690,A,5246.4,M,A
$SDODC,6:03:11,S32.32.9056,W168.41.3089,A,5246.4,M,A
$SDODC,6:03:31,S32.32.8641,W168.41.2483,A,5246.3,M,A
$SDODC,6:03:51,S32.32.8228,W168.41.1868,A,5246.3,M,A
$SDODC,6:04:11,S32.32.7819,W168.41.1253,A,5249.6,M,A
$SDODC,6:04:31,S32.32.7407,W168.41.0640,A,5249.6,M,A
$SDODC,6:04:51,S32.32.6997,W168.41.0034,A,5249.6,M,A
$SDODC,6:05:11,S32.32.6582,W168.40.9434,A,5249.6,M,A
$SDODC,6:05:31,S32.32.6172,W168.40.8833,A,5272.2,M,A
$SDODC,6:05:51,S32.32.5764,W168.40.8230,A,5277.9,M,A
$SDODC,6:06:11,S32.32.5359,W168.40.7623,A,5286.4,M,A
$SDODC,6:06:31,S32.32.4957,W168.40.7012,A,5275.7,M,A
$SDODC,6:06:51,S32.32.4556,W168.40.6398,A,5333.1,M,A
$SDODC,6:07:11,S32.32.4151,W168.40.5777,A,5334.8,M,A
$SDODC,6:07:31,S32.32.3741,W168.40.5155,A,5333.3,M,A
$SDODC,6:07:51,S32.32.3324,W168.40.4541,A,5333.4,M,A
$SDODC,6:08:11,S32.32.2904,W168.40.3938,A,5342.7,M,A
$SDODC,6:08:31,S32.32.2477,W168.40.3336,A,5346.3,M,A
$SDODC,6:08:51,S32.32.2052,W168.40.2725,A,5347.3,M,A
$SDODC,6:09:11,S32.32.1635,W168.40.2117,A,5345.8,M,A
$SDODC,6:09:31,S32.32.1223,W168.40.1509,A,5344.5,M,A
$SDODC,6:09:51,S32.32.0817,W168.40.0900,A,5344.5,M,A
$SDODC,6:10:11,S32.32.0413,W168.40.0280,A,5344.6,M,A
$SDODC,6:10:31,S32.32.0014,W168.39.9654,A,5344.7,M,A
$SDODC,6:10:51,S32.31.9611,W168.39.9030,A,5344.7,M,A
$SDODC,6:11:11,S32.31.9207,W168.39.8407,A,5374.4,M,A
$SDODC,6:11:31,S32.31.8796,W168.39.7798,A,5382.1,M,A
$SDODC,6:11:51,S32.31.8383,W168.39.7183,A,5375.8,M,A
$SDODC,6:12:11,S32.31.7963,W168.39.6572,A,5391,M,A
$SDODC,6:12:31,S32.31.7533,W168.39.5965,A,5400.8,M,A
$SDODC,6:12:51,S32.31.7104,W168.39.5359,A,5392.8,M,A
$SDODC,6:13:11,S32.31.6680,W168.39.4747,A,5422.1,M,A
$SDODC,6:13:31,S32.31.6260,W168.39.4130,A,5440,M,A
$SDODC,6:13:51,S32.31.5847,W168.39.3511,A,5451.8,M,A
$SDODC,6:14:11,S32.31.5438,W168.39.2897,A,5459.4,M,A
$SDODC,6:14:31,S32.31.5029,W168.39.2289,A,5479.1,M,A
$SDODC,6:14:51,S32.31.4621,W168.39.1686,A,5444.6,M,A
$SDODC,6:15:11,S32.31.4214,W168.39.1087,A,5445.6,M,A
$SDODC,6:15:31,S32.31.3789,W168.39.0457,A,5446.3,M,A
$SDODC,6:15:51,S32.31.3403,W168.38.9892,A,5446.8,M,A
$SDODC,6:16:11,S32.31.2997,W168.38.9293,A,5447.3,M,A
$SDODC,6:16:31,S32.31.2592,W168.38.8694,A,5447.6,M,A
$SDODC,6:16:51,S32.31.2182,W168.38.8101,A,5447.8,M,A
$SDODC,6:17:11,S32.31.1768,W168.38.7504,A,5448,M,A
$SDODC,6:17:31,S32.31.1350,W168.38.6911,A,5448.1,M,A
$SDODC,6:17:51,S32.31.0931,W168.38.6315,A,5514.7,M,A
$SDODC,6:18:11,S32.31.0514,W168.38.5720,A,5524.6,M,A
$SDODC,6:18:31,S32.31.0100,W168.38.5116,A,5516.5,M,A
$SDODC,6:18:51,S32.30.9693,W168.38.4517,A,5516.6,M,A
$SDODC,6:19:11,S32.30.9286,W168.38.3921,A,5516.7,M,A
$SDODC,6:19:31,S32.30.8879,W168.38.3319,A,5569.1,M,A
$SDODC,6:19:51,S32.30.8472,W168.38.2713,A,5561.9,M,A
$SDODC,6:20:11,S32.30.8066,W168.38.2101,A,5556.6,M,A
$SDODC,6:20:31,S32.30.7656,W168.38.1493,A,5550.3,M,A
$SDODC,6:20:51,S32.30.7247,W168.38.0895,A,5562.6,M,A
$SDODC,6:21:11,S32.30.6833,W168.38.0300,A,5537.1,M,A
$SDODC,6:21:31,S32.30.6417,W168.37.9708,A,5537.1,M,A
$SDODC,6:21:51,S32.30.5994,W168.37.9120,A,5537.1,M,A
$SDODC,6:22:11,S32.30.5571,W168.37.8531,A,5526.6,M,A
$SDODC,6:22:31,S32.30.5149,W168.37.7927,A,5526.6,M,A
$SDODC,6:22:51,S32.30.4731,W168.37.7314,A,5517.6,M,A
$SDODC,6:23:11,S32.30.4315,W168.37.6696,A,5513.6,M,A
$SDODC,6:23:31,S32.30.3906,W168.37.6072,A,5509.5,M,A
$SDODC,6:23:51,S32.30.3489,W168.37.5457,A,5504.9,M,A
$SDODC,6:24:11,S32.30.3070,W168.37.4848,A,5501.6,M,A
$SDODC,6:24:31,S32.30.2648,W168.37.4245,A,5498.4,M,A
$SDODC,6:24:51,S32.30.2222,W168.37.3639,A,5490.9,M,A
$SDODC,6:25:11,S32.30.1797,W168.37.3029,A,5504.9,M,A
$SDODC,6:25:31,S32.30.1375,W168.37.2411,A,5504.4,M,A
$SDODC,6:25:51,S32.30.0959,W168.37.1787,A,5453,M,A
$SDODC,6:26:11,S32.30.0538,W168.37.1172,A,5453,M,A
$SDODC,6:26:31,S32.30.0114,W168.37.0558,A,5453,M,A
$SDODC,6:26:51,S32.29.9689,W168.36.9941,A,5453,M,A
$SDODC,6:27:11,S32.29.9265,W168.36.9319,A,5407.9,M,A
$SDODC,6:27:31,S32.29.8838,W168.36.8697,A,5399.1,M,A
$SDODC,6:27:51,S32.29.8405,W168.36.8084,A,5406.3,M,A
$SDODC,6:28:11,S32.29.7973,W168.36.7477,A,5392.5,M,A
$SDODC,6:28:31,S32.29.7536,W168.36.6879,A,5390.7,M,A
$SDODC,6:28:51,S32.29.7100,W168.36.6283,A,5389.1,M,A
$SDODC,6:29:11,S32.29.6669,W168.36.5684,A,5391.6,M,A
$SDODC,6:29:31,S32.29.6244,W168.36.5075,A,5391.5,M,A
$SDODC,6:29:51,S32.29.5824,W168.36.4450,A,5394.6,M,A
$SDODC,6:30:11,S32.29.5406,W168.36.3821,A,5399,M,A
$SDODC,6:30:31,S32.29.4984,W168.36.3195,A,5404,M,A
$SDODC,6:30:51,S32.29.4559,W168.36.2568,A,5408,M,A
$SDODC,6:31:11,S32.29.4132,W168.36.1943,A,5413,M,A
$SDODC,6:31:31,S32.29.3703,W168.36.1326,A,5417.8,M,A
$SDODC,6:31:51,S32.29.3268,W168.36.0721,A,5421.8,M,A
$SDODC,6:32:11,S32.29.2829,W168.36.0127,A,5425.8,M,A
$SDODC,6:32:31,S32.29.2392,W168.35.9528,A,5428.8,M,A
$SDODC,6:32:51,S32.29.1956,W168.35.8924,A,5431.7,M,A
$SDODC,6:33:11,S32.29.1523,W168.35.8323,A,5433.9,M,A
$SDODC,6:33:31,S32.29.1095,W168.35.7724,A,5435.6,M,A
$SDODC,6:33:51,S32.29.0669,W168.35.7117,A,5436.4,M,A
$SDODC,6:34:11,S32.29.0249,W168.35.6502,A,5439.6,M,A
$SDODC,6:34:31,S32.28.9827,W168.35.5885,A,5441.7,M,A
$SDODC,6:34:51,S32.28.9413,W168.35.5268,A,5443.4,M,A
$SDODC,6:35:11,S32.28.8996,W168.35.4657,A,5444.8,M,A
$SDODC,6:35:31,S32.28.8574,W168.35.4050,A,5447.2,M,A
$SDODC,6:35:51,S32.28.8147,W168.35.3448,A,5445.8,M,A
$SDODC,6:36:11,S32.28.7710,W168.35.2853,A,5446.5,M,A
$SDODC,6:36:31,S32.28.7270,W168.35.2262,A,5448.9,M,A
$SDODC,6:36:51,S32.28.6818,W168.35.1679,A,5451.1,M,A
$SDODC,6:37:11,S32.28.6366,W168.35.1099,A,5450.5,M,A
$SDODC,6:37:31,S32.28.5915,W168.35.0513,A,5450.5,M,A
$SDODC,6:37:51,S32.28.5463,W168.34.9924,A,5451,M,A
$SDODC,6:38:11,S32.28.5016,W168.34.9330,A,5451.5,M,A
$SDODC,6:38:31,S32.28.4569,W168.34.8734,A,5449.2,M,A
$SDODC,6:38:51,S32.28.4128,W168.34.8136,A,5452.1,M,A
$SDODC,6:39:11,S32.28.3694,W168.34.7542,A,5451,M,A
$SDODC,6:39:31,S32.28.3270,W168.34.6949,A,5450.7,M,A
$SDODC,6:39:51,S32.28.2837,W168.34.6360,A,5451.7,M,A
$SDODC,6:40:11,S32.28.2396,W168.34.5775,A,5451.9,M,A
$SDODC,6:40:31,S32.28.1951,W168.34.5201,A,5451.6,M,A
$SDODC,6:40:51,S32.28.1498,W168.34.4627,A,5451.5,M,A
$SDODC,6:41:11,S32.28.1045,W168.34.4046,A,5451.9,M,A
